,set,ba,c,theta,skew,gamma,loss,stfr,resit,gcm,crt,cpt,rbpt,rbpt2
289,power,3,0.16666666666666666,0.0,1,0.0,mae,,,,,0.66,0.41,0.34
290,power,3,0.25,0.0,1,0.0,mae,,,,,0.66,0.66,0.74
291,power,3,0.3333333333333333,0.0,1,0.0,mae,,,,,0.74,0.66,0.91
292,power,3,0.41666666666666663,0.0,1,0.0,mae,,,,,0.99,0.66,0.99
293,power,3,0.5,0.0,1,0.0,mae,,,,,0.99,0.74,0.99
294,type1_1,3,0.0,0.0,3,0.0,mse,0.0,0.16,0.08,0.0,0.0,0.0,0.0
295,type1_1,3,0.0,0.0,3,0.006666666666666667,mse,0.74,0.83,0.83,0.09,0.08,0.01,0.0
296,type1_1,3,0.0,0.0,3,0.013333333333333334,mse,0.92,0.92,1.0,0.09,0.08,0.01,0.08
297,type1_1,3,0.0,0.0,3,0.02,mse,0.92,1.0,1.0,0.09,0.08,0.01,0.08
298,type1_1,3,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.08
299,type1_1,3,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.08
300,type1_1,3,0.0,0.0,3,0.04,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.08
301,type1_2,3,0.0,0.0,3,0.0,mse,,,,0.08,0.16,0.0,0.08
302,type1_2,3,0.0,1.0,3,0.0,mse,,,,0.32,0.16,0.16,0.08
303,type1_2,3,0.0,2.0,3,0.0,mse,,,,0.41,0.16,0.24,0.08
304,type1_2,3,0.0,3.0,3,0.0,mse,,,,0.49,0.16,0.24,0.08
305,type1_2,3,0.0,4.0,3,0.0,mse,,,,0.5,0.16,0.24,0.08
306,type1_2,3,0.0,5.0,3,0.0,mse,,,,0.5,0.16,0.24,0.08
307,type1_2,3,0.0,6.0,3,0.0,mse,,,,0.5,0.16,0.16,0.08
308,power,3,0.0,0.0,3,0.0,mse,,,,,0.09,0.09,0.0
309,power,3,0.08333333333333333,0.0,3,0.0,mse,,,,,0.33,0.33,0.08
310,power,3,0.16666666666666666,0.0,3,0.0,mse,,,,,0.73,0.49,0.74
311,power,3,0.25,0.0,3,0.0,mse,,,,,0.9,0.65,0.99
312,power,3,0.3333333333333333,0.0,3,0.0,mse,,,,,0.99,0.91,0.99
313,power,3,0.41666666666666663,0.0,3,0.0,mse,,,,,0.99,0.91,1.0
314,power,3,0.5,0.0,3,0.0,mse,,,,,1.0,0.99,1.0
315,type1_1,3,0.0,0.0,3,0.0,mae,0.0,0.16,0.08,0.0,0.0,0.0,0.0
316,type1_1,3,0.0,0.0,3,0.006666666666666667,mae,0.42,0.83,0.83,0.09,0.08,0.09,0.0
317,type1_1,3,0.0,0.0,3,0.013333333333333334,mae,0.92,0.92,1.0,0.09,0.08,0.08,0.0
318,type1_1,3,0.0,0.0,3,0.02,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
319,type1_1,3,0.0,0.0,3,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
320,type1_1,3,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
321,type1_1,3,0.0,0.0,3,0.04,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
322,type1_2,3,0.0,0.0,3,0.0,mae,,,,0.08,0.16,0.0,0.08
323,type1_2,3,0.0,1.0,3,0.0,mae,,,,0.32,0.16,0.32,0.08
324,type1_2,3,0.0,2.0,3,0.0,mae,,,,0.41,0.16,0.4,0.08
325,type1_2,3,0.0,3.0,3,0.0,mae,,,,0.49,0.16,0.4,0.08
326,type1_2,3,0.0,4.0,3,0.0,mae,,,,0.5,0.16,0.4,0.08
327,type1_2,3,0.0,5.0,3,0.0,mae,,,,0.5,0.16,0.4,0.08
328,type1_2,3,0.0,6.0,3,0.0,mae,,,,0.5,0.16,0.4,0.08
329,power,3,0.0,0.0,3,0.0,mae,,,,,0.09,0.08,0.0
330,power,3,0.08333333333333333,0.0,3,0.0,mae,,,,,0.33,0.09,0.09
331,power,3,0.16666666666666666,0.0,3,0.0,mae,,,,,0.73,0.41,0.5
332,power,3,0.25,0.0,3,0.0,mae,,,,,0.9,0.65,0.83
333,power,3,0.3333333333333333,0.0,3,0.0,mae,,,,,0.99,0.74,0.99
334,power,3,0.41666666666666663,0.0,3,0.0,mae,,,,,0.99,0.91,0.99
335,power,3,0.5,0.0,3,0.0,mae,,,,,1.0,0.99,1.0
336,type1_1,4,0.0,0.0,1,0.0,mse,0.0,0.0,0.08,0.0,0.0,0.08,0.0
337,type1_1,4,0.0,0.0,1,0.006666666666666667,mse,0.17,0.58,0.57,0.01,0.01,0.01,0.0
338,type1_1,4,0.0,0.0,1,0.013333333333333334,mse,0.68,1.0,1.0,0.01,0.01,0.01,0.0
339,type1_1,4,0.0,0.0,1,0.02,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
340,type1_1,4,0.0,0.0,1,0.02666666666666667,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
341,type1_1,4,0.0,0.0,1,0.03333333333333333,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
342,type1_1,4,0.0,0.0,1,0.04,mse,1.0,1.0,1.0,0.01,0.01,0.01,0.0
343,type1_2,4,0.0,0.0,1,0.0,mse,,,,0.08,0.16,0.0,0.09
344,type1_2,4,0.0,1.0,1,0.0,mse,,,,0.17,0.16,0.09,0.09
345,type1_2,4,0.0,2.0,1,0.0,mse,,,,0.26,0.16,0.08,0.09
346,type1_2,4,0.0,3.0,1,0.0,mse,,,,0.27,0.16,0.08,0.09
347,type1_2,4,0.0,4.0,1,0.0,mse,,,,0.27,0.16,0.08,0.09
348,type1_2,4,0.0,5.0,1,0.0,mse,,,,0.27,0.16,0.08,0.09
349,type1_2,4,0.0,6.0,1,0.0,mse,,,,0.35,0.16,0.08,0.09
350,power,4,0.0,0.0,1,0.0,mse,,,,,0.0,0.0,0.0
351,power,4,0.08333333333333333,0.0,1,0.0,mse,,,,,0.25,0.25,0.0
352,power,4,0.16666666666666666,0.0,1,0.0,mse,,,,,0.49,0.41,0.41
353,power,4,0.25,0.0,1,0.0,mse,,,,,0.58,0.66,0.82
354,power,4,0.3333333333333333,0.0,1,0.0,mse,,,,,0.83,0.66,0.99
355,power,4,0.41666666666666663,0.0,1,0.0,mse,,,,,0.99,0.75,0.99
356,power,4,0.5,0.0,1,0.0,mse,,,,,0.99,0.99,0.99
357,type1_1,4,0.0,0.0,1,0.0,mae,0.0,0.0,0.08,0.0,0.0,0.0,0.0
358,type1_1,4,0.0,0.0,1,0.006666666666666667,mae,0.17,0.58,0.57,0.01,0.01,0.01,0.08
359,type1_1,4,0.0,0.0,1,0.013333333333333334,mae,0.67,1.0,1.0,0.01,0.01,0.01,0.0
360,type1_1,4,0.0,0.0,1,0.02,mae,1.0,1.0,1.0,0.01,0.01,0.01,0.0
361,type1_1,4,0.0,0.0,1,0.02666666666666667,mae,1.0,1.0,1.0,0.01,0.01,0.01,0.0
362,type1_1,4,0.0,0.0,1,0.03333333333333333,mae,1.0,1.0,1.0,0.01,0.01,0.01,0.0
363,type1_1,4,0.0,0.0,1,0.04,mae,1.0,1.0,1.0,0.01,0.01,0.01,0.0
364,type1_2,4,0.0,0.0,1,0.0,mae,,,,0.08,0.16,0.08,0.16
365,type1_2,4,0.0,1.0,1,0.0,mae,,,,0.17,0.16,0.09,0.16
366,type1_2,4,0.0,2.0,1,0.0,mae,,,,0.26,0.16,0.01,0.16
367,type1_2,4,0.0,3.0,1,0.0,mae,,,,0.27,0.16,0.09,0.16
368,type1_2,4,0.0,4.0,1,0.0,mae,,,,0.27,0.16,0.09,0.16
369,type1_2,4,0.0,5.0,1,0.0,mae,,,,0.27,0.16,0.09,0.16
370,type1_2,4,0.0,6.0,1,0.0,mae,,,,0.35,0.16,0.09,0.16
371,power,4,0.0,0.0,1,0.0,mae,,,,,0.0,0.0,0.0
372,power,4,0.08333333333333333,0.0,1,0.0,mae,,,,,0.25,0.25,0.08
373,power,4,0.16666666666666666,0.0,1,0.0,mae,,,,,0.49,0.41,0.34
374,power,4,0.25,0.0,1,0.0,mae,,,,,0.58,0.66,0.82
375,power,4,0.3333333333333333,0.0,1,0.0,mae,,,,,0.83,0.66,0.91
376,power,4,0.41666666666666663,0.0,1,0.0,mae,,,,,0.99,0.66,0.99
377,power,4,0.5,0.0,1,0.0,mae,,,,,0.99,0.74,0.99
378,type1_1,4,0.0,0.0,3,0.0,mse,0.0,0.0,0.0,0.16,0.08,0.0,0.0
379,type1_1,4,0.0,0.0,3,0.006666666666666667,mse,0.57,0.82,0.75,0.09,0.08,0.01,0.0
380,type1_1,4,0.0,0.0,3,0.013333333333333334,mse,0.84,1.0,1.0,0.09,0.08,0.01,0.0
381,type1_1,4,0.0,0.0,3,0.02,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
382,type1_1,4,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
383,type1_1,4,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
384,type1_1,4,0.0,0.0,3,0.04,mse,1.0,1.0,1.0,0.09,0.08,0.01,0.0
385,type1_2,4,0.0,0.0,3,0.0,mse,,,,0.08,0.25,0.0,0.08
386,type1_2,4,0.0,1.0,3,0.0,mse,,,,0.33,0.25,0.08,0.08
387,type1_2,4,0.0,2.0,3,0.0,mse,,,,0.33,0.25,0.08,0.08
388,type1_2,4,0.0,3.0,3,0.0,mse,,,,0.33,0.25,0.16,0.08
389,type1_2,4,0.0,4.0,3,0.0,mse,,,,0.41,0.25,0.16,0.08
390,type1_2,4,0.0,5.0,3,0.0,mse,,,,0.41,0.25,0.16,0.08
391,type1_2,4,0.0,6.0,3,0.0,mse,,,,0.41,0.25,0.16,0.08
392,power,4,0.0,0.0,3,0.0,mse,,,,,0.09,0.17,0.0
393,power,4,0.08333333333333333,0.0,3,0.0,mse,,,,,0.17,0.33,0.08
394,power,4,0.16666666666666666,0.0,3,0.0,mse,,,,,0.57,0.49,0.74
395,power,4,0.25,0.0,3,0.0,mse,,,,,0.99,0.65,0.99
396,power,4,0.3333333333333333,0.0,3,0.0,mse,,,,,0.99,0.91,0.99
397,power,4,0.41666666666666663,0.0,3,0.0,mse,,,,,0.99,0.91,1.0
398,power,4,0.5,0.0,3,0.0,mse,,,,,1.0,0.99,1.0
399,type1_1,4,0.0,0.0,3,0.0,mae,0.0,0.0,0.0,0.16,0.08,0.16,0.0
400,type1_1,4,0.0,0.0,3,0.006666666666666667,mae,0.58,0.82,0.75,0.09,0.08,0.09,0.0
401,type1_1,4,0.0,0.0,3,0.013333333333333334,mae,0.84,1.0,1.0,0.09,0.08,0.09,0.0
402,type1_1,4,0.0,0.0,3,0.02,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
403,type1_1,4,0.0,0.0,3,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
404,type1_1,4,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
405,type1_1,4,0.0,0.0,3,0.04,mae,1.0,1.0,1.0,0.09,0.08,0.08,0.0
406,type1_2,4,0.0,0.0,3,0.0,mae,,,,0.08,0.25,0.01,0.16
407,type1_2,4,0.0,1.0,3,0.0,mae,,,,0.33,0.25,0.25,0.16
408,type1_2,4,0.0,2.0,3,0.0,mae,,,,0.33,0.25,0.25,0.16
409,type1_2,4,0.0,3.0,3,0.0,mae,,,,0.33,0.25,0.24,0.16
410,type1_2,4,0.0,4.0,3,0.0,mae,,,,0.41,0.25,0.24,0.16
411,type1_2,4,0.0,5.0,3,0.0,mae,,,,0.41,0.25,0.24,0.16
412,type1_2,4,0.0,6.0,3,0.0,mae,,,,0.41,0.25,0.24,0.16
413,power,4,0.0,0.0,3,0.0,mae,,,,,0.09,0.09,0.08
414,power,4,0.08333333333333333,0.0,3,0.0,mae,,,,,0.17,0.25,0.09
415,power,4,0.16666666666666666,0.0,3,0.0,mae,,,,,0.57,0.41,0.66
416,power,4,0.25,0.0,3,0.0,mae,,,,,0.99,0.65,0.91
417,power,4,0.3333333333333333,0.0,3,0.0,mae,,,,,0.99,0.74,0.99
418,power,4,0.41666666666666663,0.0,3,0.0,mae,,,,,0.99,0.83,0.99
419,power,4,0.5,0.0,3,0.0,mae,,,,,1.0,0.99,1.0
420,type1_1,5,0.0,0.0,1,0.0,mse,0.16,0.08,0.16,0.09,0.01,0.08,0.0
421,type1_1,5,0.0,0.0,1,0.006666666666666667,mse,0.33,0.58,0.68,0.01,0.02,0.01,0.0
422,type1_1,5,0.0,0.0,1,0.013333333333333334,mse,0.76,0.84,0.92,0.01,0.02,0.01,0.0
423,type1_1,5,0.0,0.0,1,0.02,mse,0.92,1.0,1.0,0.01,0.1,0.01,0.0
424,type1_1,5,0.0,0.0,1,0.02666666666666667,mse,1.0,1.0,1.0,0.01,0.1,0.01,0.0
425,type1_1,5,0.0,0.0,1,0.03333333333333333,mse,1.0,1.0,1.0,0.01,0.02,0.01,0.0
426,type1_1,5,0.0,0.0,1,0.04,mse,1.0,1.0,1.0,0.01,0.02,0.01,0.0
427,type1_2,5,0.0,0.0,1,0.0,mse,,,,0.08,0.08,0.0,0.01
428,type1_2,5,0.0,1.0,1,0.0,mse,,,,0.17,0.08,0.09,0.01
429,type1_2,5,0.0,2.0,1,0.0,mse,,,,0.25,0.08,0.08,0.01
430,type1_2,5,0.0,3.0,1,0.0,mse,,,,0.25,0.08,0.08,0.01
431,type1_2,5,0.0,4.0,1,0.0,mse,,,,0.41,0.08,0.08,0.01
432,type1_2,5,0.0,5.0,1,0.0,mse,,,,0.41,0.08,0.08,0.01
433,type1_2,5,0.0,6.0,1,0.0,mse,,,,0.41,0.08,0.08,0.01
434,power,5,0.0,0.0,1,0.0,mse,,,,,0.09,0.09,0.01
435,power,5,0.08333333333333333,0.0,1,0.0,mse,,,,,0.33,0.24,0.0
436,power,5,0.16666666666666666,0.0,1,0.0,mse,,,,,0.58,0.41,0.41
437,power,5,0.25,0.0,1,0.0,mse,,,,,0.74,0.66,0.82
438,power,5,0.3333333333333333,0.0,1,0.0,mse,,,,,0.9,0.74,0.99
439,power,5,0.41666666666666663,0.0,1,0.0,mse,,,,,0.9,0.75,0.99
440,power,5,0.5,0.0,1,0.0,mse,,,,,1.0,0.99,0.99
441,type1_1,5,0.0,0.0,1,0.0,mae,0.08,0.08,0.16,0.09,0.01,0.09,0.0
442,type1_1,5,0.0,0.0,1,0.006666666666666667,mae,0.25,0.58,0.68,0.01,0.02,0.09,0.0
443,type1_1,5,0.0,0.0,1,0.013333333333333334,mae,0.75,0.84,0.92,0.01,0.02,0.09,0.0
444,type1_1,5,0.0,0.0,1,0.02,mae,0.92,1.0,1.0,0.01,0.1,0.09,0.0
445,type1_1,5,0.0,0.0,1,0.02666666666666667,mae,1.0,1.0,1.0,0.01,0.1,0.01,0.0
446,type1_1,5,0.0,0.0,1,0.03333333333333333,mae,1.0,1.0,1.0,0.01,0.02,0.01,0.0
447,type1_1,5,0.0,0.0,1,0.04,mae,1.0,1.0,1.0,0.01,0.02,0.01,0.0
448,type1_2,5,0.0,0.0,1,0.0,mae,,,,0.08,0.08,0.08,0.16
449,type1_2,5,0.0,1.0,1,0.0,mae,,,,0.17,0.08,0.01,0.16
450,type1_2,5,0.0,2.0,1,0.0,mae,,,,0.25,0.08,0.01,0.16
451,type1_2,5,0.0,3.0,1,0.0,mae,,,,0.25,0.08,0.01,0.16
452,type1_2,5,0.0,4.0,1,0.0,mae,,,,0.41,0.08,0.01,0.16
453,type1_2,5,0.0,5.0,1,0.0,mae,,,,0.41,0.08,0.01,0.16
454,type1_2,5,0.0,6.0,1,0.0,mae,,,,0.41,0.08,0.01,0.16
455,power,5,0.0,0.0,1,0.0,mae,,,,,0.09,0.17,0.01
456,power,5,0.08333333333333333,0.0,1,0.0,mae,,,,,0.33,0.17,0.0
457,power,5,0.16666666666666666,0.0,1,0.0,mae,,,,,0.58,0.57,0.49
458,power,5,0.25,0.0,1,0.0,mae,,,,,0.74,0.66,0.74
459,power,5,0.3333333333333333,0.0,1,0.0,mae,,,,,0.9,0.66,0.91
460,power,5,0.41666666666666663,0.0,1,0.0,mae,,,,,0.9,0.66,0.99
461,power,5,0.5,0.0,1,0.0,mae,,,,,1.0,0.74,0.99
462,type1_1,5,0.0,0.0,3,0.0,mse,0.08,0.08,0.16,0.08,0.0,0.08,0.0
463,type1_1,5,0.0,0.0,3,0.006666666666666667,mse,0.51,0.68,0.76,0.09,0.17,0.01,0.0
464,type1_1,5,0.0,0.0,3,0.013333333333333334,mse,0.92,0.92,1.0,0.09,0.17,0.01,0.0
465,type1_1,5,0.0,0.0,3,0.02,mse,1.0,1.0,1.0,0.09,0.17,0.01,0.0
466,type1_1,5,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.17,0.01,0.0
467,type1_1,5,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.17,0.01,0.0
468,type1_1,5,0.0,0.0,3,0.04,mse,1.0,1.0,1.0,0.09,0.17,0.01,0.0
469,type1_2,5,0.0,0.0,3,0.0,mse,,,,0.08,0.09,0.08,0.01
470,type1_2,5,0.0,1.0,3,0.0,mse,,,,0.25,0.09,0.0,0.01
471,type1_2,5,0.0,2.0,3,0.0,mse,,,,0.34,0.09,0.0,0.01
472,type1_2,5,0.0,3.0,3,0.0,mse,,,,0.42,0.09,0.0,0.01
473,type1_2,5,0.0,4.0,3,0.0,mse,,,,0.42,0.09,0.0,0.01
474,type1_2,5,0.0,5.0,3,0.0,mse,,,,0.42,0.09,0.0,0.01
475,type1_2,5,0.0,6.0,3,0.0,mse,,,,0.42,0.09,0.0,0.01
476,power,5,0.0,0.0,3,0.0,mse,,,,,0.02,0.18,0.01
477,power,5,0.08333333333333333,0.0,3,0.0,mse,,,,,0.17,0.33,0.08
478,power,5,0.16666666666666666,0.0,3,0.0,mse,,,,,0.66,0.49,0.73
479,power,5,0.25,0.0,3,0.0,mse,,,,,0.82,0.65,0.99
480,power,5,0.3333333333333333,0.0,3,0.0,mse,,,,,1.0,0.91,0.99
481,power,5,0.41666666666666663,0.0,3,0.0,mse,,,,,1.0,0.91,1.0
482,power,5,0.5,0.0,3,0.0,mse,,,,,1.0,0.99,1.0
483,type1_1,5,0.0,0.0,3,0.0,mae,0.0,0.08,0.16,0.08,0.0,0.08,0.0
484,type1_1,5,0.0,0.0,3,0.006666666666666667,mae,0.51,0.68,0.76,0.09,0.17,0.09,0.0
485,type1_1,5,0.0,0.0,3,0.013333333333333334,mae,0.92,0.92,1.0,0.09,0.17,0.08,0.0
486,type1_1,5,0.0,0.0,3,0.02,mae,1.0,1.0,1.0,0.09,0.17,0.08,0.0
487,type1_1,5,0.0,0.0,3,0.02666666666666667,mae,1.0,1.0,1.0,0.09,0.17,0.08,0.0
488,type1_1,5,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.17,0.08,0.0
489,type1_1,5,0.0,0.0,3,0.04,mae,1.0,1.0,1.0,0.09,0.17,0.08,0.0
490,type1_2,5,0.0,0.0,3,0.0,mae,,,,0.08,0.09,0.01,0.01
491,type1_2,5,0.0,1.0,3,0.0,mae,,,,0.25,0.09,0.17,0.01
492,type1_2,5,0.0,2.0,3,0.0,mae,,,,0.34,0.09,0.25,0.01
493,type1_2,5,0.0,3.0,3,0.0,mae,,,,0.42,0.09,0.25,0.01
494,type1_2,5,0.0,4.0,3,0.0,mae,,,,0.42,0.09,0.24,0.01
495,type1_2,5,0.0,5.0,3,0.0,mae,,,,0.42,0.09,0.24,0.01
496,type1_2,5,0.0,6.0,3,0.0,mae,,,,0.42,0.09,0.24,0.01
497,power,5,0.0,0.0,3,0.0,mae,,,,,0.02,0.09,0.01
498,power,5,0.08333333333333333,0.0,3,0.0,mae,,,,,0.17,0.25,0.09
499,power,5,0.16666666666666666,0.0,3,0.0,mae,,,,,0.66,0.41,0.58
500,power,5,0.25,0.0,3,0.0,mae,,,,,0.82,0.65,0.91
501,power,5,0.3333333333333333,0.0,3,0.0,mae,,,,,1.0,0.74,0.99
502,power,5,0.41666666666666663,0.0,3,0.0,mae,,,,,1.0,0.91,0.99
503,power,5,0.5,0.0,3,0.0,mae,,,,,1.0,0.99,1.0
504,type1_1,6,0.0,0.0,1,0.0,mse,0.0,0.0,0.0,0.08,0.08,0.09,0.01
505,type1_1,6,0.0,0.0,1,0.006666666666666667,mse,0.16,0.56,0.4,0.01,0.09,0.01,0.0
506,type1_1,6,0.0,0.0,1,0.013333333333333334,mse,0.65,0.76,0.76,0.01,0.09,0.01,0.0
507,type1_1,6,0.0,0.0,1,0.02,mse,0.76,1.0,1.0,0.01,0.09,0.01,0.0
508,type1_1,6,0.0,0.0,1,0.02666666666666667,mse,0.84,1.0,1.0,0.01,0.09,0.01,0.0
509,type1_1,6,0.0,0.0,1,0.03333333333333333,mse,0.92,1.0,1.0,0.01,0.09,0.01,0.0
510,type1_1,6,0.0,0.0,1,0.04,mse,1.0,1.0,1.0,0.01,0.09,0.01,0.0
511,type1_2,6,0.0,0.0,1,0.0,mse,,,,0.08,0.0,0.0,0.08
512,type1_2,6,0.0,1.0,1,0.0,mse,,,,0.16,0.0,0.0,0.08
513,type1_2,6,0.0,2.0,1,0.0,mse,,,,0.16,0.0,0.08,0.08
514,type1_2,6,0.0,3.0,1,0.0,mse,,,,0.16,0.0,0.08,0.08
515,type1_2,6,0.0,4.0,1,0.0,mse,,,,0.24,0.0,0.08,0.08
516,type1_2,6,0.0,5.0,1,0.0,mse,,,,0.24,0.0,0.08,0.08
517,type1_2,6,0.0,6.0,1,0.0,mse,,,,0.24,0.0,0.08,0.08
518,power,6,0.0,0.0,1,0.0,mse,,,,,0.09,0.09,0.09
519,power,6,0.08333333333333333,0.0,1,0.0,mse,,,,,0.33,0.25,0.0
520,power,6,0.16666666666666666,0.0,1,0.0,mse,,,,,0.42,0.49,0.41
521,power,6,0.25,0.0,1,0.0,mse,,,,,0.66,0.66,0.82
522,power,6,0.3333333333333333,0.0,1,0.0,mse,,,,,0.74,0.66,0.99
523,power,6,0.41666666666666663,0.0,1,0.0,mse,,,,,0.99,0.75,0.99
524,power,6,0.5,0.0,1,0.0,mse,,,,,0.99,0.99,1.0
525,type1_1,6,0.0,0.0,1,0.0,mae,0.08,0.0,0.0,0.08,0.08,0.08,0.0
526,type1_1,6,0.0,0.0,1,0.006666666666666667,mae,0.32,0.56,0.4,0.01,0.09,0.09,0.0
527,type1_1,6,0.0,0.0,1,0.013333333333333334,mae,0.65,0.76,0.76,0.01,0.09,0.09,0.0
528,type1_1,6,0.0,0.0,1,0.02,mae,0.74,1.0,1.0,0.01,0.09,0.01,0.0
529,type1_1,6,0.0,0.0,1,0.02666666666666667,mae,0.84,1.0,1.0,0.01,0.09,0.01,0.0
530,type1_1,6,0.0,0.0,1,0.03333333333333333,mae,0.92,1.0,1.0,0.01,0.09,0.01,0.0
531,type1_1,6,0.0,0.0,1,0.04,mae,1.0,1.0,1.0,0.01,0.09,0.01,0.0
532,type1_2,6,0.0,0.0,1,0.0,mae,,,,0.08,0.0,0.08,0.16
533,type1_2,6,0.0,1.0,1,0.0,mae,,,,0.16,0.0,0.0,0.16
534,type1_2,6,0.0,2.0,1,0.0,mae,,,,0.16,0.0,0.08,0.16
535,type1_2,6,0.0,3.0,1,0.0,mae,,,,0.16,0.0,0.08,0.16
536,type1_2,6,0.0,4.0,1,0.0,mae,,,,0.24,0.0,0.08,0.16
537,type1_2,6,0.0,5.0,1,0.0,mae,,,,0.24,0.0,0.08,0.16
538,type1_2,6,0.0,6.0,1,0.0,mae,,,,0.24,0.0,0.08,0.16
539,power,6,0.0,0.0,1,0.0,mae,,,,,0.09,0.17,0.01
540,power,6,0.08333333333333333,0.0,1,0.0,mae,,,,,0.33,0.33,0.0
541,power,6,0.16666666666666666,0.0,1,0.0,mae,,,,,0.42,0.57,0.34
542,power,6,0.25,0.0,1,0.0,mae,,,,,0.66,0.66,0.83
543,power,6,0.3333333333333333,0.0,1,0.0,mae,,,,,0.74,0.66,0.91
544,power,6,0.41666666666666663,0.0,1,0.0,mae,,,,,0.99,0.66,0.99
545,power,6,0.5,0.0,1,0.0,mae,,,,,0.99,0.74,0.99
546,type1_1,6,0.0,0.0,3,0.0,mse,0.0,0.0,0.0,0.17,0.09,0.17,0.0
547,type1_1,6,0.0,0.0,3,0.006666666666666667,mse,0.49,0.58,0.67,0.09,0.09,0.01,0.0
548,type1_1,6,0.0,0.0,3,0.013333333333333334,mse,0.75,0.92,0.92,0.09,0.09,0.01,0.0
549,type1_1,6,0.0,0.0,3,0.02,mse,0.92,1.0,1.0,0.09,0.09,0.01,0.0
550,type1_1,6,0.0,0.0,3,0.02666666666666667,mse,1.0,1.0,1.0,0.09,0.09,0.01,0.0
551,type1_1,6,0.0,0.0,3,0.03333333333333333,mse,1.0,1.0,1.0,0.09,0.09,0.01,0.0
552,type1_1,6,0.0,0.0,3,0.04,mse,1.0,1.0,1.0,0.09,0.09,0.01,0.01
553,type1_2,6,0.0,0.0,3,0.0,mse,,,,0.0,0.0,0.08,0.0
554,type1_2,6,0.0,1.0,3,0.0,mse,,,,0.0,0.0,0.0,0.0
555,type1_2,6,0.0,2.0,3,0.0,mse,,,,0.08,0.0,0.0,0.0
556,type1_2,6,0.0,3.0,3,0.0,mse,,,,0.08,0.0,0.0,0.0
557,type1_2,6,0.0,4.0,3,0.0,mse,,,,0.09,0.0,0.0,0.0
558,type1_2,6,0.0,5.0,3,0.0,mse,,,,0.09,0.0,0.0,0.0
559,type1_2,6,0.0,6.0,3,0.0,mse,,,,0.09,0.0,0.0,0.0
560,power,6,0.0,0.0,3,0.0,mse,,,,,0.08,0.17,0.0
561,power,6,0.08333333333333333,0.0,3,0.0,mse,,,,,0.25,0.33,0.08
562,power,6,0.16666666666666666,0.0,3,0.0,mse,,,,,0.65,0.49,0.75
563,power,6,0.25,0.0,3,0.0,mse,,,,,0.98,0.65,0.99
564,power,6,0.3333333333333333,0.0,3,0.0,mse,,,,,0.99,0.91,1.0
565,power,6,0.41666666666666663,0.0,3,0.0,mse,,,,,0.99,0.91,1.0
566,power,6,0.5,0.0,3,0.0,mse,,,,,0.99,0.99,1.0
567,type1_1,6,0.0,0.0,3,0.0,mae,0.0,0.0,0.0,0.17,0.09,0.17,0.16
568,type1_1,6,0.0,0.0,3,0.006666666666666667,mae,0.33,0.58,0.67,0.09,0.09,0.09,0.0
569,type1_1,6,0.0,0.0,3,0.013333333333333334,mae,0.75,0.92,0.92,0.09,0.09,0.09,0.0
570,type1_1,6,0.0,0.0,3,0.02,mae,0.92,1.0,1.0,0.09,0.09,0.09,0.0
571,type1_1,6,0.0,0.0,3,0.02666666666666667,mae,0.92,1.0,1.0,0.09,0.09,0.08,0.0
572,type1_1,6,0.0,0.0,3,0.03333333333333333,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
573,type1_1,6,0.0,0.0,3,0.04,mae,1.0,1.0,1.0,0.09,0.09,0.08,0.0
574,type1_2,6,0.0,0.0,3,0.0,mae,,,,0.0,0.0,0.08,0.08
575,type1_2,6,0.0,1.0,3,0.0,mae,,,,0.0,0.0,0.0,0.08
576,type1_2,6,0.0,2.0,3,0.0,mae,,,,0.08,0.0,0.08,0.08
577,type1_2,6,0.0,3.0,3,0.0,mae,,,,0.08,0.0,0.08,0.08
578,type1_2,6,0.0,4.0,3,0.0,mae,,,,0.09,0.0,0.08,0.08
